UTC TIME,ACP SAMPLING TIME,MINUS15VOLT,15VOLT,5VOLT,RCAL,R0,TCGND,VREF1,VREF2,VREF3
2005-01-14T09:25:34:050,907.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:34:175,907.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:34:300,907.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:34:425,907.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:34:550,908,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:34:675,908.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:34:800,908.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:34:925,908.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:35:050,908.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:35:175,908.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:35:300,908.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:35:425,908.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:35:550,909,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:35:675,909.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:35:800,909.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:35:925,909.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:36:050,909.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:36:175,909.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:36:300,909.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:36:425,909.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:36:550,910,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:36:675,910.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:36:800,910.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:36:925,910.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:37:050,910.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:37:175,910.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:37:300,910.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:37:425,910.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:37:550,911,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:37:675,911.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:37:800,911.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:37:925,911.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:38:050,911.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:38:175,911.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:38:300,911.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:38:425,911.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:38:550,912,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:38:675,912.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:38:800,912.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:38:925,912.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:39:050,912.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:39:175,912.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:39:300,912.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:39:425,912.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:39:550,913,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:39:675,913.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:39:800,913.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:39:925,913.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:40:050,913.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:40:175,913.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:40:300,913.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:40:425,913.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:40:550,914,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:40:675,914.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:40:800,914.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:40:925,914.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:41:050,914.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:41:175,914.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:41:300,914.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:41:425,914.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:41:550,915,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:41:675,915.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:41:800,915.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:41:925,915.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:42:050,915.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:42:175,915.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:42:300,915.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:42:425,915.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:42:550,916,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:42:675,916.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:42:800,916.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:42:925,916.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:43:050,916.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:43:175,916.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:43:300,916.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:43:425,916.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:43:550,917,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:43:675,917.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:43:800,917.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:43:925,917.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:44:050,917.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:44:175,917.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:44:300,917.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:44:425,917.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:44:550,918,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:44:675,918.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:44:800,918.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:44:925,918.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:45:050,918.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:45:175,918.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:45:300,918.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:45:425,918.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:45:550,919,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:45:675,919.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:45:800,919.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:45:925,919.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:46:050,919.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:46:175,919.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:46:300,919.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:46:425,919.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:46:550,920,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:46:675,920.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:46:800,920.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:46:925,920.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:47:050,920.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:47:175,920.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:47:300,920.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:47:425,920.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:47:550,921,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:47:675,921.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:47:800,921.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:47:925,921.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:48:050,921.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:48:175,921.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:48:300,921.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:48:425,921.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:48:550,922,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:48:675,922.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:48:800,922.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:48:925,922.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:49:050,922.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:49:175,922.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:49:300,922.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:49:425,922.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:49:550,923,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:49:675,923.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:49:800,923.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:49:925,923.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:50:050,923.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:50:175,923.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:50:300,923.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:50:425,923.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:50:550,924,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:50:675,924.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:50:800,924.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:50:925,924.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:51:050,924.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:51:175,924.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:51:300,924.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:51:425,924.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:51:550,925,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:51:675,925.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:51:800,925.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:51:925,925.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:52:050,925.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:52:175,925.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:52:300,925.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:52:425,925.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:52:550,926,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:52:675,926.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:52:800,926.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:52:925,926.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:53:050,926.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:53:175,926.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:53:300,926.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:53:425,926.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:53:550,927,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:53:675,927.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:53:800,927.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:53:925,927.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:54:050,927.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:54:175,927.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:54:300,927.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:54:425,927.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:54:550,928,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:54:675,928.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:54:800,928.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:54:925,928.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:55:050,928.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:55:175,928.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:55:300,928.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:55:425,928.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:55:550,929,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:55:675,929.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:55:800,929.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:55:925,929.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:56:050,929.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:56:175,929.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:56:300,929.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:56:425,929.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:56:550,930,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:56:675,930.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:56:800,930.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:56:925,930.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:57:050,930.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:57:175,930.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:57:300,930.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:57:425,930.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:57:550,931,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:57:675,931.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:57:800,931.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:57:925,931.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:58:050,931.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:58:175,931.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:58:300,931.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:58:425,931.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:58:550,932,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:58:675,932.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:58:800,932.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:58:925,932.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:59:050,932.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:59:175,932.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:59:300,932.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:59:425,932.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:59:550,933,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:59:675,933.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:59:800,933.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:25:59:925,933.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:00:050,933.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:00:175,933.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:00:300,933.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:00:425,933.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:00:550,934,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:00:675,934.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:00:800,934.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:00:925,934.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:01:050,934.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:01:175,934.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:01:300,934.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:01:425,934.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:01:550,935,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:01:675,935.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:01:800,935.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:01:925,935.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:02:050,935.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:02:175,935.625,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:02:300,935.75,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:02:425,935.875,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:02:550,936,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:02:675,936.125,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:02:800,936.25,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:02:925,936.375,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
2005-01-14T09:26:03:050,936.5,-14.918,14.473,4.922,2.969,-2.031,3.945,-1.211,-1.211,-2.5
