UTC TIME,ACP SAMPLING TIME,PTPM-PUMP MOTOR TEMPERATURE,PUMP SPEED,PUMP CURRENT
2005-01-14T09:48:53:050,2306.5,22.155,25424.88,0.513
2005-01-14T09:48:53:175,2306.625,22.155,25424.88,0.513
2005-01-14T09:48:53:300,2306.75,22.155,25424.88,0.513
2005-01-14T09:48:53:425,2306.875,22.155,25424.88,0.513
2005-01-14T09:48:53:550,2307,22.155,25424.88,0.513
2005-01-14T09:48:53:675,2307.125,22.155,25424.88,0.513
2005-01-14T09:48:53:800,2307.25,22.155,25424.88,0.513
2005-01-14T09:48:53:925,2307.375,22.155,25424.88,0.513
2005-01-14T09:48:54:050,2307.5,22.155,25424.88,0.513
2005-01-14T09:48:54:175,2307.625,22.155,25424.88,0.513
2005-01-14T09:48:54:300,2307.75,22.155,25424.88,0.513
2005-01-14T09:48:54:425,2307.875,22.155,25424.88,0.513
2005-01-14T09:48:54:550,2308,22.155,25863.24,0.53
2005-01-14T09:48:54:675,2308.125,22.155,25863.24,0.53
2005-01-14T09:48:54:800,2308.25,22.155,25863.24,0.53
2005-01-14T09:48:54:925,2308.375,22.155,25863.24,0.53
2005-01-14T09:48:55:050,2308.5,22.155,25863.24,0.513
2005-01-14T09:48:55:175,2308.625,22.155,25863.24,0.513
2005-01-14T09:48:55:300,2308.75,22.155,25863.24,0.53
2005-01-14T09:48:55:425,2308.875,22.155,25863.24,0.53
2005-01-14T09:48:55:550,2309,22.155,25863.24,0.53
2005-01-14T09:48:55:675,2309.125,22.155,25863.24,0.53
2005-01-14T09:48:55:800,2309.25,22.155,25863.24,0.513
2005-01-14T09:48:55:925,2309.375,22.155,25863.24,0.513
2005-01-14T09:48:56:050,2309.5,22.155,25863.24,0.513
2005-01-14T09:48:56:175,2309.625,22.155,25863.24,0.513
2005-01-14T09:48:56:300,2309.75,22.155,25863.24,0.513
2005-01-14T09:48:56:425,2309.875,22.155,25863.24,0.513
2005-01-14T09:48:56:550,2310,22.155,25424.88,0.53
2005-01-14T09:48:56:675,2310.125,22.155,25424.88,0.53
2005-01-14T09:48:56:800,2310.25,22.155,25424.88,0.53
2005-01-14T09:48:56:925,2310.375,22.155,25424.88,0.53
2005-01-14T09:48:57:050,2310.5,22.155,25424.88,0.53
2005-01-14T09:48:57:175,2310.625,22.155,25424.88,0.53
2005-01-14T09:48:57:300,2310.75,22.155,25424.88,0.513
2005-01-14T09:48:57:425,2310.875,22.155,25424.88,0.513
2005-01-14T09:48:57:550,2311,22.155,25424.88,0.53
2005-01-14T09:48:57:675,2311.125,22.155,25424.88,0.53
2005-01-14T09:48:57:800,2311.25,22.155,25863.24,0.53
2005-01-14T09:48:57:925,2311.375,22.155,25863.24,0.53
2005-01-14T09:48:58:050,2311.5,22.155,25863.24,0.513
2005-01-14T09:48:58:175,2311.625,22.155,25863.24,0.513
2005-01-14T09:48:58:300,2311.75,22.155,25863.24,0.53
2005-01-14T09:48:58:425,2311.875,22.155,25863.24,0.53
2005-01-14T09:48:58:550,2312,22.155,25863.24,0.53
2005-01-14T09:48:58:675,2312.125,22.155,25863.24,0.53
2005-01-14T09:48:58:800,2312.25,22.155,25863.24,0.513
2005-01-14T09:48:58:925,2312.375,22.155,25863.24,0.513
2005-01-14T09:48:59:050,2312.5,22.155,25863.24,0.513
2005-01-14T09:48:59:175,2312.625,22.155,25863.24,0.513
2005-01-14T09:48:59:300,2312.75,22.155,25863.24,0.53
2005-01-14T09:48:59:425,2312.875,22.155,25863.24,0.53
2005-01-14T09:48:59:550,2313,22.155,25863.24,0.513
2005-01-14T09:48:59:675,2313.125,22.155,25863.24,0.513
2005-01-14T09:48:59:800,2313.25,22.155,25424.88,0.513
2005-01-14T09:48:59:925,2313.375,22.155,25424.88,0.513
2005-01-14T09:49:00:050,2313.5,22.155,25424.88,0.513
2005-01-14T09:49:00:175,2313.625,22.155,25424.88,0.513
2005-01-14T09:49:00:300,2313.75,22.155,25424.88,0.53
2005-01-14T09:49:00:425,2313.875,22.155,25424.88,0.53
2005-01-14T09:49:00:550,2314,22.155,25424.88,0.513
2005-01-14T09:49:00:675,2314.125,22.155,25424.88,0.513
2005-01-14T09:49:00:800,2314.25,22.155,25424.88,0.513
2005-01-14T09:49:00:925,2314.375,22.155,25424.88,0.513
2005-01-14T09:49:01:050,2314.5,22.155,25424.88,0.53
2005-01-14T09:49:01:175,2314.625,22.155,25424.88,0.53
2005-01-14T09:49:01:300,2314.75,22.155,25424.88,0.53
2005-01-14T09:49:01:425,2314.875,22.155,25424.88,0.53
2005-01-14T09:49:01:550,2315,22.155,25863.24,0.513
2005-01-14T09:49:01:675,2315.125,22.155,25863.24,0.513
2005-01-14T09:49:01:800,2315.25,22.155,25863.24,0.513
2005-01-14T09:49:01:925,2315.375,22.155,25863.24,0.513
2005-01-14T09:49:02:050,2315.5,22.155,25863.24,0.513
2005-01-14T09:49:02:175,2315.625,22.155,25863.24,0.513
2005-01-14T09:49:02:300,2315.75,22.155,25863.24,0.513
2005-01-14T09:49:02:425,2315.875,22.155,25863.24,0.513
2005-01-14T09:49:02:550,2316,22.155,25424.88,0.513
2005-01-14T09:49:02:675,2316.125,22.155,25424.88,0.513
2005-01-14T09:49:02:800,2316.25,22.155,25424.88,0.513
2005-01-14T09:49:02:925,2316.375,22.155,25424.88,0.513
2005-01-14T09:49:03:050,2316.5,22.155,25424.88,0.53
2005-01-14T09:49:03:175,2316.625,22.155,25424.88,0.53
2005-01-14T09:49:03:300,2316.75,22.155,25424.88,0.53
2005-01-14T09:49:03:425,2316.875,22.155,25424.88,0.53
2005-01-14T09:49:03:550,2317,22.155,25424.88,0.513
2005-01-14T09:49:03:675,2317.125,22.155,25424.88,0.513
2005-01-14T09:49:03:800,2317.25,22.155,25424.88,0.513
2005-01-14T09:49:03:925,2317.375,22.155,25424.88,0.513
2005-01-14T09:49:04:050,2317.5,22.155,25424.88,0.513
2005-01-14T09:49:04:175,2317.625,22.155,25424.88,0.513
2005-01-14T09:49:04:300,2317.75,22.155,25424.88,0.513
2005-01-14T09:49:04:425,2317.875,22.155,25424.88,0.513
2005-01-14T09:49:04:550,2318,22.155,25424.88,0.513
2005-01-14T09:49:04:675,2318.125,22.155,25424.88,0.513
2005-01-14T09:49:04:800,2318.25,22.155,25424.88,0.513
2005-01-14T09:49:04:925,2318.375,22.155,25424.88,0.513
2005-01-14T09:49:05:050,2318.5,22.155,25863.24,0.513
2005-01-14T09:49:05:175,2318.625,22.155,25863.24,0.513
2005-01-14T09:49:05:300,2318.75,22.155,25424.88,0.513
2005-01-14T09:49:05:425,2318.875,22.155,25424.88,0.513
2005-01-14T09:49:05:550,2319,22.155,25424.88,0.513
2005-01-14T09:49:05:675,2319.125,22.155,25424.88,0.513
2005-01-14T09:49:05:800,2319.25,22.155,25424.88,0.513
2005-01-14T09:49:05:925,2319.375,22.155,25424.88,0.513
2005-01-14T09:49:06:050,2319.5,22.155,25424.88,0.513
2005-01-14T09:49:06:175,2319.625,22.155,25424.88,0.513
2005-01-14T09:49:06:300,2319.75,22.155,25424.88,0.53
2005-01-14T09:49:06:425,2319.875,22.155,25424.88,0.53
2005-01-14T09:49:06:550,2320,22.155,25424.88,0.513
2005-01-14T09:49:06:675,2320.125,22.155,25424.88,0.513
2005-01-14T09:49:06:800,2320.25,22.155,25424.88,0.513
2005-01-14T09:49:06:925,2320.375,22.155,25424.88,0.513
2005-01-14T09:49:07:050,2320.5,22.155,25424.88,0.513
2005-01-14T09:49:07:175,2320.625,22.155,25424.88,0.513
2005-01-14T09:49:07:300,2320.75,22.155,25424.88,0.53
2005-01-14T09:49:07:425,2320.875,22.155,25424.88,0.53
2005-01-14T09:49:07:550,2321,22.155,25863.24,0.53
2005-01-14T09:49:07:675,2321.125,22.155,25863.24,0.53
2005-01-14T09:49:07:800,2321.25,22.155,25863.24,0.53
2005-01-14T09:49:07:925,2321.375,22.155,25863.24,0.53
2005-01-14T09:49:08:050,2321.5,22.155,25863.24,0.53
2005-01-14T09:49:08:175,2321.625,22.155,25863.24,0.53
2005-01-14T09:49:08:300,2321.75,22.155,25863.24,0.53
2005-01-14T09:49:08:425,2321.875,22.155,25863.24,0.53
2005-01-14T09:49:08:550,2322,22.155,25863.24,0.53
2005-01-14T09:49:08:675,2322.125,22.155,25863.24,0.53
2005-01-14T09:49:08:800,2322.25,22.155,25863.24,0.53
2005-01-14T09:49:08:925,2322.375,22.155,25863.24,0.53
2005-01-14T09:49:09:050,2322.5,22.155,25863.24,0.53
2005-01-14T09:49:09:175,2322.625,22.155,25863.24,0.53
2005-01-14T09:49:09:300,2322.75,22.155,25424.88,0.53
2005-01-14T09:49:09:425,2322.875,22.155,25424.88,0.53
2005-01-14T09:49:09:550,2323,22.155,25424.88,0.53
2005-01-14T09:49:09:675,2323.125,22.155,25424.88,0.53
2005-01-14T09:49:09:800,2323.25,22.155,25863.24,0.53
2005-01-14T09:49:09:925,2323.375,22.155,25863.24,0.53
2005-01-14T09:49:10:050,2323.5,22.155,25863.24,0.53
2005-01-14T09:49:10:175,2323.625,22.155,25863.24,0.53
2005-01-14T09:49:10:300,2323.75,22.155,25863.24,0.53
2005-01-14T09:49:10:425,2323.875,22.155,25863.24,0.53
2005-01-14T09:49:10:550,2324,22.155,25863.24,0.53
2005-01-14T09:49:10:675,2324.125,22.155,25863.24,0.53
2005-01-14T09:49:10:800,2324.25,22.155,25863.24,0.53
2005-01-14T09:49:10:925,2324.375,22.155,25863.24,0.53
2005-01-14T09:49:11:050,2324.5,22.155,25863.24,0.53
2005-01-14T09:49:11:175,2324.625,22.155,25863.24,0.53
2005-01-14T09:49:11:300,2324.75,22.155,25424.88,0.53
2005-01-14T09:49:11:425,2324.875,22.155,25424.88,0.53
2005-01-14T09:49:11:550,2325,22.155,25424.88,0.53
2005-01-14T09:49:11:675,2325.125,22.155,25424.88,0.53
2005-01-14T09:49:11:800,2325.25,22.155,25424.88,0.53
2005-01-14T09:49:11:925,2325.375,22.155,25424.88,0.53
2005-01-14T09:49:12:050,2325.5,22.155,25863.24,0.53
2005-01-14T09:49:12:175,2325.625,22.155,25863.24,0.53
2005-01-14T09:49:12:300,2325.75,22.155,25863.24,0.53
2005-01-14T09:49:12:425,2325.875,22.155,25863.24,0.53
2005-01-14T09:49:12:550,2326,22.155,25863.24,0.513
2005-01-14T09:49:12:675,2326.125,22.155,25863.24,0.513
2005-01-14T09:49:12:800,2326.25,22.155,25863.24,0.53
2005-01-14T09:49:12:925,2326.375,22.155,25863.24,0.53
2005-01-14T09:49:13:050,2326.5,22.155,25424.88,0.53
2005-01-14T09:49:13:175,2326.625,22.155,25424.88,0.53
2005-01-14T09:49:13:300,2326.75,22.155,25424.88,0.513
2005-01-14T09:49:13:425,2326.875,22.155,25424.88,0.513
2005-01-14T09:49:13:550,2327,22.155,25424.88,0.53
2005-01-14T09:49:13:675,2327.125,22.155,25424.88,0.53
2005-01-14T09:49:13:800,2327.25,22.155,25424.88,0.53
2005-01-14T09:49:13:925,2327.375,22.155,25424.88,0.53
2005-01-14T09:49:14:050,2327.5,22.155,25863.24,0.53
2005-01-14T09:49:14:175,2327.625,22.155,25863.24,0.53
2005-01-14T09:49:14:300,2327.75,22.155,25863.24,0.53
2005-01-14T09:49:14:425,2327.875,22.155,25863.24,0.53
2005-01-14T09:49:14:550,2328,22.155,25863.24,0.513
2005-01-14T09:49:14:675,2328.125,22.155,25863.24,0.513
2005-01-14T09:49:14:800,2328.25,22.155,25424.88,0.513
2005-01-14T09:49:14:925,2328.375,22.155,25424.88,0.513
2005-01-14T09:49:15:050,2328.5,22.155,25424.88,0.513
2005-01-14T09:49:15:175,2328.625,22.155,25424.88,0.513
2005-01-14T09:49:15:300,2328.75,22.155,25424.88,0.513
2005-01-14T09:49:15:425,2328.875,22.155,25424.88,0.513
2005-01-14T09:49:15:550,2329,22.155,25424.88,0.513
2005-01-14T09:49:15:675,2329.125,22.155,25424.88,0.513
2005-01-14T09:49:15:800,2329.25,22.155,25424.88,0.53
2005-01-14T09:49:15:925,2329.375,22.155,25424.88,0.53
2005-01-14T09:49:16:050,2329.5,22.155,25863.24,0.53
2005-01-14T09:49:16:175,2329.625,22.155,25863.24,0.53
2005-01-14T09:49:16:300,2329.75,22.155,25424.88,0.53
2005-01-14T09:49:16:425,2329.875,22.155,25424.88,0.53
2005-01-14T09:49:16:550,2330,22.155,25424.88,0.53
2005-01-14T09:49:16:675,2330.125,22.155,25424.88,0.53
2005-01-14T09:49:16:800,2330.25,22.155,25424.88,0.513
2005-01-14T09:49:16:925,2330.375,22.155,25424.88,0.513
2005-01-14T09:49:17:050,2330.5,22.155,25424.88,0.513
2005-01-14T09:49:17:175,2330.625,22.155,25424.88,0.513
2005-01-14T09:49:17:300,2330.75,22.155,25424.88,0.513
2005-01-14T09:49:17:425,2330.875,22.155,25424.88,0.513
2005-01-14T09:49:17:550,2331,22.155,25424.88,0.513
2005-01-14T09:49:17:675,2331.125,22.155,25424.88,0.513
2005-01-14T09:49:17:800,2331.25,22.155,25424.88,0.513
2005-01-14T09:49:17:925,2331.375,22.155,25424.88,0.513
2005-01-14T09:49:18:050,2331.5,22.155,25424.88,0.53
2005-01-14T09:49:18:175,2331.625,22.155,25424.88,0.53
2005-01-14T09:49:18:300,2331.75,22.155,25424.88,0.53
2005-01-14T09:49:18:425,2331.875,22.155,25424.88,0.53
2005-01-14T09:49:18:550,2332,22.155,25424.88,0.513
2005-01-14T09:49:18:675,2332.125,22.155,25424.88,0.513
2005-01-14T09:49:18:800,2332.25,22.155,25424.88,0.513
2005-01-14T09:49:18:925,2332.375,22.155,25424.88,0.513
2005-01-14T09:49:19:050,2332.5,22.155,25424.88,0.53
2005-01-14T09:49:19:175,2332.625,22.155,25424.88,0.53
2005-01-14T09:49:19:300,2332.75,22.155,25424.88,0.513
2005-01-14T09:49:19:425,2332.875,22.155,25424.88,0.513
2005-01-14T09:49:19:550,2333,22.155,25424.88,0.513
2005-01-14T09:49:19:675,2333.125,22.155,25424.88,0.513
2005-01-14T09:49:19:800,2333.25,22.155,25424.88,0.513
2005-01-14T09:49:19:925,2333.375,22.155,25424.88,0.513
2005-01-14T09:49:20:050,2333.5,22.155,25424.88,0.513
2005-01-14T09:49:20:175,2333.625,22.155,25424.88,0.513
2005-01-14T09:49:20:300,2333.75,22.155,25424.88,0.513
2005-01-14T09:49:20:425,2333.875,22.155,25424.88,0.513
2005-01-14T09:49:20:550,2334,22.155,25424.88,0.53
2005-01-14T09:49:20:675,2334.125,22.155,25424.88,0.53
2005-01-14T09:49:20:800,2334.25,22.155,25424.88,0.53
2005-01-14T09:49:20:925,2334.375,22.155,25424.88,0.53
2005-01-14T09:49:21:050,2334.5,22.155,25863.24,0.53
2005-01-14T09:49:21:175,2334.625,22.155,25863.24,0.53
2005-01-14T09:49:21:300,2334.75,22.155,25863.24,0.53
2005-01-14T09:49:21:425,2334.875,22.155,25863.24,0.53
2005-01-14T09:49:21:550,2335,22.155,25863.24,0.53
2005-01-14T09:49:21:675,2335.125,22.155,25863.24,0.53
2005-01-14T09:49:21:800,2335.25,22.155,25863.24,0.53
2005-01-14T09:49:21:925,2335.375,22.155,25863.24,0.53
2005-01-14T09:49:22:050,2335.5,22.155,25424.88,0.53
2005-01-14T09:49:22:175,2335.625,22.155,25424.88,0.53
2005-01-14T09:49:22:300,2335.75,22.155,25424.88,0.53
2005-01-14T09:49:22:425,2335.875,22.155,25424.88,0.53
2005-01-14T09:49:22:550,2336,22.155,25863.24,0.53
2005-01-14T09:49:22:675,2336.125,22.155,25863.24,0.53
2005-01-14T09:49:22:800,2336.25,22.155,25863.24,0.53
2005-01-14T09:49:22:925,2336.375,22.155,25863.24,0.53
2005-01-14T09:49:23:050,2336.5,22.155,25863.24,0.53
2005-01-14T09:49:23:175,2336.625,22.155,25863.24,0.53
2005-01-14T09:49:23:300,2336.75,22.155,25424.88,0.53
2005-01-14T09:49:23:425,2336.875,22.155,25424.88,0.53
2005-01-14T09:49:23:550,2337,22.155,25424.88,0.53
2005-01-14T09:49:23:675,2337.125,22.155,25424.88,0.53
2005-01-14T09:49:23:800,2337.25,22.155,25863.24,0.53
2005-01-14T09:49:23:925,2337.375,22.155,25863.24,0.53
2005-01-14T09:49:24:050,2337.5,22.155,25863.24,0.53
2005-01-14T09:49:24:175,2337.625,22.155,25863.24,0.53
2005-01-14T09:49:24:300,2337.75,22.155,25863.24,0.53
2005-01-14T09:49:24:425,2337.875,22.155,25863.24,0.53
2005-01-14T09:49:24:550,2338,22.155,25424.88,0.53
2005-01-14T09:49:24:675,2338.125,22.155,25424.88,0.53
2005-01-14T09:49:24:800,2338.25,22.155,25424.88,0.53
2005-01-14T09:49:24:925,2338.375,22.155,25424.88,0.53
2005-01-14T09:49:25:050,2338.5,22.155,25424.88,0.53
2005-01-14T09:49:25:175,2338.625,22.155,25424.88,0.53
2005-01-14T09:49:25:300,2338.75,22.155,25863.24,0.53
2005-01-14T09:49:25:425,2338.875,22.155,25863.24,0.53
2005-01-14T09:49:25:550,2339,22.155,25863.24,0.53
2005-01-14T09:49:25:675,2339.125,22.155,25863.24,0.53
2005-01-14T09:49:25:800,2339.25,22.155,25424.88,0.53
2005-01-14T09:49:25:925,2339.375,22.155,25424.88,0.53
2005-01-14T09:49:26:050,2339.5,22.155,25424.88,0.53
2005-01-14T09:49:26:175,2339.625,22.155,25424.88,0.53
2005-01-14T09:49:26:300,2339.75,22.155,25424.88,0.53
2005-01-14T09:49:26:425,2339.875,22.155,25424.88,0.53
2005-01-14T09:49:26:550,2340,22.155,25863.24,0.53
2005-01-14T09:49:26:675,2340.125,22.155,25863.24,0.53
2005-01-14T09:49:26:800,2340.25,22.155,25863.24,0.53
2005-01-14T09:49:26:925,2340.375,22.155,25863.24,0.53
2005-01-14T09:49:27:050,2340.5,22.155,25424.88,0.53
2005-01-14T09:49:27:175,2340.625,22.155,25424.88,0.53
2005-01-14T09:49:27:300,2340.75,22.155,25424.88,0.53
2005-01-14T09:49:27:425,2340.875,22.155,25424.88,0.53
2005-01-14T09:49:27:550,2341,22.155,25424.88,0.53
2005-01-14T09:49:27:675,2341.125,22.155,25424.88,0.53
2005-01-14T09:49:27:800,2341.25,22.155,25863.24,0.53
2005-01-14T09:49:27:925,2341.375,22.155,25863.24,0.53
2005-01-14T09:49:28:050,2341.5,22.155,25424.88,0.53
2005-01-14T09:49:28:175,2341.625,22.155,25424.88,0.53
2005-01-14T09:49:28:300,2341.75,22.155,25424.88,0.53
2005-01-14T09:49:28:425,2341.875,22.155,25424.88,0.53
2005-01-14T09:49:28:550,2342,22.155,25424.88,0.53
2005-01-14T09:49:28:675,2342.125,22.155,25424.88,0.53
2005-01-14T09:49:28:800,2342.25,22.155,25424.88,0.53
2005-01-14T09:49:28:925,2342.375,22.155,25424.88,0.53
2005-01-14T09:49:29:050,2342.5,22.155,25863.24,0.53
2005-01-14T09:49:29:175,2342.625,22.155,25863.24,0.53
2005-01-14T09:49:29:300,2342.75,22.155,25424.88,0.53
2005-01-14T09:49:29:425,2342.875,22.155,25424.88,0.53
2005-01-14T09:49:29:550,2343,22.155,25424.88,0.53
2005-01-14T09:49:29:675,2343.125,22.155,25424.88,0.53
2005-01-14T09:49:29:800,2343.25,22.155,25424.88,0.53
2005-01-14T09:49:29:925,2343.375,22.155,25424.88,0.53
2005-01-14T09:49:30:050,2343.5,22.155,25424.88,0.53
2005-01-14T09:49:30:175,2343.625,22.155,25424.88,0.53
2005-01-14T09:49:30:300,2343.75,22.155,25424.88,0.53
2005-01-14T09:49:30:425,2343.875,22.155,25424.88,0.53
2005-01-14T09:49:30:550,2344,22.155,25424.88,0.53
2005-01-14T09:49:30:675,2344.125,22.155,25424.88,0.53
2005-01-14T09:49:30:800,2344.25,22.155,25424.88,0.53
2005-01-14T09:49:30:925,2344.375,22.155,25424.88,0.53
2005-01-14T09:49:31:050,2344.5,22.155,25424.88,0.53
2005-01-14T09:49:31:175,2344.625,22.155,25424.88,0.53
2005-01-14T09:49:31:300,2344.75,22.155,25424.88,0.53
2005-01-14T09:49:31:425,2344.875,22.155,25424.88,0.53
2005-01-14T09:49:31:550,2345,22.155,25424.88,0.53
2005-01-14T09:49:31:675,2345.125,22.155,25424.88,0.53
2005-01-14T09:49:31:800,2345.25,22.155,25424.88,0.53
2005-01-14T09:49:31:925,2345.375,22.155,25424.88,0.53
2005-01-14T09:49:32:050,2345.5,22.155,25424.88,0.53
2005-01-14T09:49:32:175,2345.625,22.155,25424.88,0.53
2005-01-14T09:49:32:300,2345.75,22.155,25424.88,0.513
2005-01-14T09:49:32:425,2345.875,22.155,25424.88,0.513
2005-01-14T09:49:32:550,2346,22.155,25424.88,0.53
2005-01-14T09:49:32:675,2346.125,22.155,25424.88,0.53
2005-01-14T09:49:32:800,2346.25,22.155,25424.88,0.53
2005-01-14T09:49:32:925,2346.375,22.155,25424.88,0.53
2005-01-14T09:49:33:050,2346.5,22.155,25424.88,0.53
2005-01-14T09:49:33:175,2346.625,22.155,25424.88,0.53
2005-01-14T09:49:33:300,2346.75,22.155,25424.88,0.53
2005-01-14T09:49:33:425,2346.875,22.155,25424.88,0.53
2005-01-14T09:49:33:550,2347,22.155,25863.24,0.53
2005-01-14T09:49:33:675,2347.125,22.155,25863.24,0.53
2005-01-14T09:49:33:800,2347.25,22.155,25863.24,0.53
2005-01-14T09:49:33:925,2347.375,22.155,25863.24,0.53
2005-01-14T09:49:34:050,2347.5,22.155,25863.24,0.53
2005-01-14T09:49:34:175,2347.625,22.155,25863.24,0.53
2005-01-14T09:49:34:300,2347.75,22.155,25424.88,0.53
2005-01-14T09:49:34:425,2347.875,22.155,25424.88,0.53
2005-01-14T09:49:34:550,2348,22.155,25424.88,0.53
2005-01-14T09:49:34:675,2348.125,22.155,25424.88,0.53
2005-01-14T09:49:34:800,2348.25,22.155,25863.24,0.53
2005-01-14T09:49:34:925,2348.375,22.155,25863.24,0.53
2005-01-14T09:49:35:050,2348.5,22.155,25863.24,0.53
2005-01-14T09:49:35:175,2348.625,22.155,25863.24,0.53
2005-01-14T09:49:35:300,2348.75,22.155,25424.88,0.53
2005-01-14T09:49:35:425,2348.875,22.155,25424.88,0.53
2005-01-14T09:49:35:550,2349,22.155,25424.88,0.53
2005-01-14T09:49:35:675,2349.125,22.155,25424.88,0.53
2005-01-14T09:49:35:800,2349.25,22.155,25863.24,0.53
2005-01-14T09:49:35:925,2349.375,22.155,25863.24,0.53
2005-01-14T09:49:36:050,2349.5,22.155,25863.24,0.53
2005-01-14T09:49:36:175,2349.625,22.155,25863.24,0.53
2005-01-14T09:49:36:300,2349.75,22.155,25424.88,0.53
2005-01-14T09:49:36:425,2349.875,22.155,25424.88,0.53
2005-01-14T09:49:36:550,2350,22.155,25424.88,0.53
2005-01-14T09:49:36:675,2350.125,22.155,25424.88,0.53
2005-01-14T09:49:36:800,2350.25,22.155,25863.24,0.53
2005-01-14T09:49:36:925,2350.375,22.155,25863.24,0.53
2005-01-14T09:49:37:050,2350.5,22.155,25863.24,0.53
2005-01-14T09:49:37:175,2350.625,22.155,25863.24,0.53
2005-01-14T09:49:37:300,2350.75,22.155,25424.88,0.53
2005-01-14T09:49:37:425,2350.875,22.155,25424.88,0.53
2005-01-14T09:49:37:550,2351,22.155,25424.88,0.53
2005-01-14T09:49:37:675,2351.125,22.155,25424.88,0.53
2005-01-14T09:49:37:800,2351.25,22.155,25863.24,0.53
2005-01-14T09:49:37:925,2351.375,22.155,25863.24,0.53
2005-01-14T09:49:38:050,2351.5,22.155,25863.24,0.53
2005-01-14T09:49:38:175,2351.625,22.155,25863.24,0.53
2005-01-14T09:49:38:300,2351.75,22.155,25424.88,0.53
2005-01-14T09:49:38:425,2351.875,22.155,25424.88,0.53
2005-01-14T09:49:38:550,2352,22.155,25424.88,0.53
2005-01-14T09:49:38:675,2352.125,22.155,25424.88,0.53
2005-01-14T09:49:38:800,2352.25,22.155,25863.24,0.53
2005-01-14T09:49:38:925,2352.375,22.155,25863.24,0.53
2005-01-14T09:49:39:050,2352.5,22.155,25424.88,0.53
2005-01-14T09:49:39:175,2352.625,22.155,25424.88,0.53
2005-01-14T09:49:39:300,2352.75,22.155,25424.88,0.53
2005-01-14T09:49:39:425,2352.875,22.155,25424.88,0.53
2005-01-14T09:49:39:550,2353,22.155,25424.88,0.53
2005-01-14T09:49:39:675,2353.125,22.155,25424.88,0.53
2005-01-14T09:49:39:800,2353.25,22.155,25863.24,0.53
2005-01-14T09:49:39:925,2353.375,22.155,25863.24,0.53
2005-01-14T09:49:40:050,2353.5,22.155,25424.88,0.53
2005-01-14T09:49:40:175,2353.625,22.155,25424.88,0.53
2005-01-14T09:49:40:300,2353.75,22.155,25424.88,0.53
2005-01-14T09:49:40:425,2353.875,22.155,25424.88,0.53
2005-01-14T09:49:40:550,2354,22.155,25863.24,0.53
2005-01-14T09:49:40:675,2354.125,22.155,25863.24,0.53
2005-01-14T09:49:40:800,2354.25,22.155,25424.88,0.53
2005-01-14T09:49:40:925,2354.375,22.155,25424.88,0.53
2005-01-14T09:49:41:050,2354.5,22.155,25424.88,0.53
2005-01-14T09:49:41:175,2354.625,22.155,25424.88,0.53
2005-01-14T09:49:41:300,2354.75,22.155,25424.88,0.53
2005-01-14T09:49:41:425,2354.875,22.155,25424.88,0.53
2005-01-14T09:49:41:550,2355,22.155,25863.24,0.53
2005-01-14T09:49:41:675,2355.125,22.155,25863.24,0.53
2005-01-14T09:49:41:800,2355.25,22.155,25424.88,0.53
2005-01-14T09:49:41:925,2355.375,22.155,25424.88,0.53
2005-01-14T09:49:42:050,2355.5,22.155,25424.88,0.53
2005-01-14T09:49:42:175,2355.625,22.155,25424.88,0.53
2005-01-14T09:49:42:300,2355.75,22.155,25424.88,0.53
2005-01-14T09:49:42:425,2355.875,22.155,25424.88,0.53
2005-01-14T09:49:42:550,2356,22.155,25424.88,0.53
2005-01-14T09:49:42:675,2356.125,22.155,25424.88,0.53
2005-01-14T09:49:42:800,2356.25,22.155,25424.88,0.53
